Time (UTC);Open;High;Low;Close
27.06.2022 22:00;1,05842;1,05852;1,05762;1,05799
27.06.2022 23:00;1,05797;1,0582;1,05765;1,05797
28.06.2022 00:00;1,05797;1,05853;1,05703;1,05759
28.06.2022 01:00;1,0576;1,05864;1,05731;1,05748
28.06.2022 02:00;1,05751;1,05814;1,05713;1,05767
28.06.2022 03:00;1,05766;1,05846;1,05755;1,05811
28.06.2022 04:00;1,0581;1,05817;1,05739;1,05754
28.06.2022 05:00;1,05754;1,05775;1,05704;1,05709
28.06.2022 06:00;1,05711;1,06061;1,05703;1,05825
28.06.2022 07:00;1,05826;1,05952;1,0582;1,05842
28.06.2022 08:00;1,05842;1,05974;1,05742;1,05919
28.06.2022 09:00;1,05918;1,05971;1,05811;1,05857
28.06.2022 10:00;1,05856;1,05904;1,05775;1,05781
28.06.2022 11:00;1,0578;1,05882;1,05634;1,05694
28.06.2022 12:00;1,05692;1,05708;1,05328;1,05376
28.06.2022 13:00;1,05377;1,0542;1,0523;1,05326
28.06.2022 14:00;1,05326;1,0534;1,05032;1,05172
28.06.2022 15:00;1,05171;1,0539;1,05134;1,05342
28.06.2022 16:00;1,05344;1,05413;1,05212;1,0523
28.06.2022 17:00;1,05231;1,05327;1,05166;1,05321
28.06.2022 18:00;1,05318;1,05343;1,05201;1,0522
28.06.2022 19:00;1,0522;1,0528;1,05196;1,05257
28.06.2022 20:00;1,05258;1,05279;1,05173;1,05174
28.06.2022 21:00;1,05174;1,05217;1,05152;1,05212
28.06.2022 22:00;1,05212;1,05265;1,05174;1,05262
28.06.2022 23:00;1,05265;1,05268;1,05204;1,0522
29.06.2022 00:00;1,05219;1,0531;1,05187;1,05209
29.06.2022 01:00;1,0521;1,05326;1,0517;1,05293
29.06.2022 02:00;1,05292;1,05354;1,05274;1,05284
29.06.2022 03:00;1,05283;1,05309;1,05242;1,05296
29.06.2022 04:00;1,05298;1,05322;1,05009;1,05042
29.06.2022 05:00;1,05043;1,05148;1,05019;1,05024
29.06.2022 06:00;1,05025;1,05046;1,04858;1,04892
29.06.2022 07:00;1,04894;1,05204;1,04894;1,05169
29.06.2022 08:00;1,05167;1,05188;1,05029;1,05102
29.06.2022 09:00;1,05104;1,05285;1,05084;1,05094
29.06.2022 10:00;1,05095;1,05282;1,05046;1,05207
29.06.2022 11:00;1,05206;1,0535;1,05117;1,05224
29.06.2022 12:00;1,05223;1,05289;1,05052;1,05209
29.06.2022 13:00;1,0521;1,05263;1,04743;1,0481
29.06.2022 14:00;1,04809;1,0492;1,0467;1,04775
29.06.2022 15:00;1,04776;1,04791;1,04662;1,04767
29.06.2022 16:00;1,04768;1,0477;1,04443;1,04456
29.06.2022 17:00;1,04453;1,04537;1,04442;1,04489
29.06.2022 18:00;1,04487;1,04536;1,04409;1,04414
29.06.2022 19:00;1,04411;1,04447;1,04352;1,04409
29.06.2022 20:00;1,04408;1,04437;1,04392;1,04398
29.06.2022 21:00;1,04398;1,04443;1,04384;1,04406
29.06.2022 22:00;1,04406;1,04454;1,04368;1,04439
29.06.2022 23:00;1,04439;1,04466;1,04406;1,04456
30.06.2022 00:00;1,04456;1,04472;1,04378;1,04419
30.06.2022 01:00;1,04419;1,04447;1,04329;1,04371
30.06.2022 02:00;1,04371;1,04567;1,04371;1,04522
30.06.2022 03:00;1,0452;1,04559;1,04486;1,04516
30.06.2022 04:00;1,04517;1,04572;1,04497;1,04532
30.06.2022 05:00;1,04533;1,04577;1,04474;1,04558
30.06.2022 06:00;1,04556;1,04686;1,04384;1,04406
30.06.2022 07:00;1,04406;1,04566;1,04298;1,04453
30.06.2022 08:00;1,04453;1,0468;1,04337;1,04412
30.06.2022 09:00;1,04411;1,04426;1,04254;1,04293
30.06.2022 10:00;1,04295;1,04307;1,04002;1,04004
30.06.2022 11:00;1,04005;1,04081;1,03824;1,03935
30.06.2022 12:00;1,03933;1,04145;1,03844;1,03979
30.06.2022 13:00;1,03977;1,0424;1,03976;1,04167
30.06.2022 14:00;1,04166;1,04604;1,04123;1,04512
30.06.2022 15:00;1,04515;1,04791;1,04426;1,04686
30.06.2022 16:00;1,04685;1,04852;1,04616;1,04825
30.06.2022 17:00;1,04827;1,04887;1,04768;1,04801
30.06.2022 18:00;1,04804;1,04837;1,04777;1,04804
30.06.2022 19:00;1,04803;1,04821;1,04675;1,04789
30.06.2022 20:00;1,04791;1,04849;1,04785;1,04831
30.06.2022 21:00;1,04829;1,04853;1,0478;1,04792
30.06.2022 22:00;1,04792;1,04818;1,04736;1,04767
30.06.2022 23:00;1,04767;1,04793;1,04746;1,04783
01.07.2022 00:00;1,04783;1,04783;1,04665;1,04713
01.07.2022 01:00;1,04713;1,04735;1,04639;1,04696
01.07.2022 02:00;1,04695;1,04724;1,04618;1,04662
01.07.2022 03:00;1,0466;1,04673;1,04499;1,04543
01.07.2022 04:00;1,0454;1,04613;1,04471;1,04537
01.07.2022 05:00;1,04537;1,04703;1,04522;1,04631
01.07.2022 06:00;1,04628;1,047;1,04407;1,04612
01.07.2022 07:00;1,04614;1,04634;1,04326;1,04462
01.07.2022 08:00;1,04463;1,04599;1,04367;1,04585
01.07.2022 09:00;1,04584;1,04689;1,04505;1,04559
01.07.2022 10:00;1,04559;1,0474;1,0448;1,04505
01.07.2022 11:00;1,04506;1,04598;1,04317;1,04362
01.07.2022 12:00;1,0436;1,04392;1,04065;1,04067
01.07.2022 13:00;1,04067;1,04127;1,03924;1,03996
01.07.2022 14:00;1,03994;1,04131;1,03658;1,03902
01.07.2022 15:00;1,03902;1,04197;1,03838;1,04072
01.07.2022 16:00;1,04073;1,04129;1,03995;1,04012
01.07.2022 17:00;1,04011;1,04123;1,03931;1,04106
01.07.2022 18:00;1,04105;1,04322;1,04105;1,04237
01.07.2022 19:00;1,04237;1,04305;1,04215;1,04284
01.07.2022 20:00;1,04285;1,04328;1,04238;1,04262
03.07.2022 21:00;1,04174;1,04245;1,04142;1,0421
03.07.2022 22:00;1,04211;1,04364;1,04188;1,04364
03.07.2022 23:00;1,04364;1,0437;1,04289;1,04322
04.07.2022 00:00;1,04322;1,04442;1,04297;1,04337
04.07.2022 01:00;1,0434;1,04397;1,04262;1,04332
04.07.2022 02:00;1,04333;1,04368;1,04261;1,04314
04.07.2022 03:00;1,04316;1,04387;1,04244;1,04259
04.07.2022 04:00;1,04258;1,04288;1,04246;1,04275
04.07.2022 05:00;1,04276;1,0434;1,04262;1,04328
04.07.2022 06:00;1,04329;1,04385;1,04219;1,0425
04.07.2022 07:00;1,04249;1,04385;1,04248;1,04304
04.07.2022 08:00;1,04305;1,04387;1,04205;1,04376
04.07.2022 09:00;1,04377;1,04569;1,04349;1,04419
04.07.2022 10:00;1,04419;1,04557;1,04411;1,04516
04.07.2022 11:00;1,04517;1,04627;1,04489;1,04519
04.07.2022 12:00;1,04518;1,04578;1,04453;1,04507
04.07.2022 13:00;1,04512;1,04575;1,04441;1,04457
04.07.2022 14:00;1,04456;1,04472;1,04221;1,04231
04.07.2022 15:00;1,04231;1,04346;1,0417;1,04272
04.07.2022 16:00;1,04273;1,04309;1,04199;1,04232
04.07.2022 17:00;1,04232;1,04245;1,04181;1,04211
04.07.2022 18:00;1,04211;1,0425;1,04211;1,0425
04.07.2022 19:00;1,04249;1,04249;1,0421;1,04235
04.07.2022 20:00;1,04235;1,04251;1,04201;1,04201
04.07.2022 21:00;1,04201;1,04217;1,042;1,04213
04.07.2022 22:00;1,04214;1,04277;1,04208;1,04271
04.07.2022 23:00;1,04272;1,04364;1,04263;1,04326
05.07.2022 00:00;1,04325;1,04356;1,04271;1,04335
05.07.2022 01:00;1,04339;1,04381;1,0423;1,04352
05.07.2022 02:00;1,04352;1,04356;1,04281;1,04294
05.07.2022 03:00;1,04292;1,04365;1,04276;1,04346
05.07.2022 04:00;1,04346;1,04377;1,04296;1,04376
05.07.2022 05:00;1,04376;1,04485;1,04369;1,04423
05.07.2022 06:00;1,04422;1,04425;1,04298;1,04357
05.07.2022 07:00;1,04356;1,04395;1,03656;1,03747
05.07.2022 08:00;1,03746;1,03757;1,03056;1,0307
05.07.2022 09:00;1,03072;1,03246;1,02804;1,02953
05.07.2022 10:00;1,02953;1,03063;1,02914;1,02994
05.07.2022 11:00;1,02994;1,03033;1,02862;1,0296
05.07.2022 12:00;1,02958;1,03011;1,02841;1,02917
05.07.2022 13:00;1,02917;1,02935;1,02539;1,02611
05.07.2022 14:00;1,02613;1,02666;1,02381;1,02422
05.07.2022 15:00;1,02423;1,0261;1,02366;1,02537
05.07.2022 16:00;1,02538;1,02553;1,0235;1,02447
05.07.2022 17:00;1,02449;1,02572;1,02396;1,02523
05.07.2022 18:00;1,02524;1,02707;1,02499;1,02615
05.07.2022 19:00;1,02619;1,0271;1,0256;1,0266
05.07.2022 20:00;1,02658;1,0269;1,0263;1,02645
05.07.2022 21:00;1,02645;1,02677;1,02635;1,02646
05.07.2022 22:00;1,02646;1,02715;1,02646;1,02679
05.07.2022 23:00;1,02679;1,02693;1,02555;1,02565
06.07.2022 00:00;1,02564;1,02671;1,02537;1,0266
06.07.2022 01:00;1,02663;1,02712;1,0255;1,02617
06.07.2022 02:00;1,02618;1,02697;1,02594;1,02652
06.07.2022 03:00;1,02651;1,02698;1,02625;1,02637
06.07.2022 04:00;1,02636;1,02659;1,02393;1,0247
06.07.2022 05:00;1,02469;1,0252;1,02425;1,02471
06.07.2022 06:00;1,0247;1,02765;1,02383;1,0269
06.07.2022 07:00;1,02689;1,02736;1,02535;1,02587
06.07.2022 08:00;1,02587;1,02741;1,02261;1,02444
06.07.2022 09:00;1,02445;1,02445;1,02205;1,02231
06.07.2022 10:00;1,02232;1,02272;1,01861;1,01954
06.07.2022 11:00;1,01953;1,02013;1,01801;1,01919
06.07.2022 12:00;1,01917;1,01933;1,0166;1,0187
06.07.2022 13:00;1,01869;1,02012;1,01764;1,01772
06.07.2022 14:00;1,01771;1,01971;1,01614;1,01935
06.07.2022 15:00;1,01932;1,01954;1,01616;1,01702
06.07.2022 16:00;1,01702;1,01779;1,01651;1,01731
06.07.2022 17:00;1,01729;1,01895;1,0172;1,01859
06.07.2022 18:00;1,01857;1,01986;1,0173;1,01812
06.07.2022 19:00;1,01813;1,01881;1,01768;1,01866
06.07.2022 20:00;1,01867;1,01884;1,01797;1,01797
06.07.2022 21:00;1,01801;1,01839;1,0178;1,01827
06.07.2022 22:00;1,01828;1,01879;1,01774;1,01871
06.07.2022 23:00;1,01874;1,01879;1,01809;1,01843
07.07.2022 00:00;1,01841;1,01889;1,0176;1,0187
07.07.2022 01:00;1,01873;1,01883;1,01804;1,01854
07.07.2022 02:00;1,01854;1,02097;1,01845;1,02037
07.07.2022 03:00;1,02037;1,02086;1,01993;1,02035
07.07.2022 04:00;1,02035;1,02058;1,01981;1,02015
07.07.2022 05:00;1,0202;1,02209;1,0201;1,02184
07.07.2022 06:00;1,02182;1,02182;1,02004;1,02004
07.07.2022 07:00;1,02005;1,02051;1,01819;1,01921
07.07.2022 08:00;1,0192;1,02131;1,01851;1,01976
07.07.2022 09:00;1,01975;1,0211;1,01744;1,02073
07.07.2022 10:00;1,02073;1,02173;1,01849;1,01905
07.07.2022 11:00;1,01904;1,01984;1,01866;1,01901
07.07.2022 12:00;1,01903;1,01964;1,01696;1,01702
07.07.2022 13:00;1,01704;1,01933;1,01649;1,01846
07.07.2022 14:00;1,01845;1,01853;1,01685;1,01712
07.07.2022 15:00;1,01711;1,01754;1,01517;1,01582
07.07.2022 16:00;1,01583;1,01679;1,01508;1,01549
07.07.2022 17:00;1,01549;1,01593;1,01439;1,0156
07.07.2022 18:00;1,0156;1,01681;1,01558;1,01573
07.07.2022 19:00;1,01575;1,01667;1,01536;1,01661
07.07.2022 20:00;1,01659;1,01659;1,01566;1,01568
07.07.2022 21:00;1,01604;1,01653;1,01604;1,0161
07.07.2022 22:00;1,0161;1,0167;1,01607;1,01654
07.07.2022 23:00;1,01658;1,01685;1,01621;1,01683
08.07.2022 00:00;1,01682;1,01871;1,01672;1,01866
08.07.2022 01:00;1,01866;1,01912;1,01755;1,01765
08.07.2022 02:00;1,01764;1,01791;1,01626;1,01649
08.07.2022 03:00;1,01648;1,01657;1,01534;1,01581
08.07.2022 04:00;1,01582;1,01584;1,01395;1,01543
08.07.2022 05:00;1,01543;1,01615;1,01452;1,01603
08.07.2022 06:00;1,01601;1,01699;1,01523;1,016
08.07.2022 07:00;1,01599;1,01643;1,0072;1,01083
08.07.2022 08:00;1,01082;1,01195;1,00864;1,01134
08.07.2022 09:00;1,01132;1,01243;1,01049;1,01213
08.07.2022 10:00;1,01214;1,01507;1,01181;1,01383
08.07.2022 11:00;1,01385;1,01592;1,01358;1,01503
08.07.2022 12:00;1,01503;1,01686;1,01156;1,01427
08.07.2022 13:00;1,01427;1,01777;1,01343;1,01427
08.07.2022 14:00;1,01428;1,01817;1,01356;1,01735
08.07.2022 15:00;1,01733;1,01907;1,01709;1,01781
08.07.2022 16:00;1,01782;1,01785;1,01584;1,01672
08.07.2022 17:00;1,01673;1,01724;1,01635;1,01655
08.07.2022 18:00;1,01654;1,01778;1,01652;1,01737
08.07.2022 19:00;1,01738;1,01796;1,01717;1,01784
08.07.2022 20:00;1,01783;1,0186;1,01767;1,01822
10.07.2022 21:00;1,01697;1,01822;1,01697;1,01795
10.07.2022 22:00;1,01795;1,01834;1,01711;1,01748
10.07.2022 23:00;1,01748;1,01755;1,01648;1,01672
11.07.2022 00:00;1,01674;1,01675;1,01531;1,01542
11.07.2022 01:00;1,01544;1,0155;1,01348;1,01394
11.07.2022 02:00;1,01394;1,01523;1,0139;1,01494
11.07.2022 03:00;1,01493;1,0156;1,01459;1,01494
11.07.2022 04:00;1,01493;1,01544;1,01478;1,01509
11.07.2022 05:00;1,01507;1,01518;1,01379;1,01395
11.07.2022 06:00;1,01394;1,01437;1,01195;1,01274
11.07.2022 07:00;1,01275;1,01374;1,01056;1,01108
11.07.2022 08:00;1,0111;1,0132;1,01065;1,01184
11.07.2022 09:00;1,01183;1,01252;1,01019;1,01028
11.07.2022 10:00;1,01027;1,01148;1,00957;1,01128
11.07.2022 11:00;1,01125;1,01182;1,00823;1,00899
11.07.2022 12:00;1,00897;1,01038;1,00747;1,00809
11.07.2022 13:00;1,00808;1,00824;1,00521;1,00692
11.07.2022 14:00;1,00692;1,00929;1,00621;1,00816
11.07.2022 15:00;1,00815;1,00912;1,00734;1,00854
11.07.2022 16:00;1,00853;1,00875;1,00624;1,00638
11.07.2022 17:00;1,00639;1,00733;1,00601;1,00705
11.07.2022 18:00;1,00706;1,0073;1,00595;1,00629
11.07.2022 19:00;1,0063;1,00655;1,00336;1,00452
11.07.2022 20:00;1,00451;1,00467;1,00378;1,00379
11.07.2022 21:00;1,00378;1,004;1,00346;1,00374
11.07.2022 22:00;1,00375;1,00464;1,00375;1,00398
11.07.2022 23:00;1,00402;1,00475;1,00393;1,00458
12.07.2022 00:00;1,00456;1,00552;1,00352;1,00398
12.07.2022 01:00;1,00399;1,00415;1,00059;1,0028
12.07.2022 02:00;1,00281;1,00305;1,00144;1,00252
12.07.2022 03:00;1,00251;1,00285;1,00179;1,00258
12.07.2022 04:00;1,00257;1,0026;1,00085;1,00151
12.07.2022 05:00;1,00151;1,0018;1,00047;1,00107
12.07.2022 06:00;1,00107;1,00391;1,00089;1,00223
12.07.2022 07:00;1,00222;1,00294;1,00028;1,00084
12.07.2022 08:00;1,00083;1,00177;1,00018;1,00102
12.07.2022 09:00;1,00105;1,00143;0,99999;1,00127
12.07.2022 10:00;1,00125;1,00272;1,00061;1,00207
12.07.2022 11:00;1,00205;1,00693;1,00183;1,00397
12.07.2022 12:00;1,00398;1,00552;1,00327;1,00532
12.07.2022 13:00;1,00529;1,00584;1,00331;1,00472
12.07.2022 14:00;1,0047;1,00634;1,0041;1,00496
12.07.2022 15:00;1,00497;1,00738;1,00485;1,00685
12.07.2022 16:00;1,00684;1,00725;1,00602;1,00617
12.07.2022 17:00;1,00619;1,00642;1,00522;1,00583
12.07.2022 18:00;1,00586;1,00621;1,00423;1,00448
12.07.2022 19:00;1,00446;1,00471;1,0032;1,00322
12.07.2022 20:00;1,00323;1,00414;1,00316;1,00347
12.07.2022 21:00;1,0035;1,00382;1,00312;1,00348
12.07.2022 22:00;1,00348;1,0038;1,0025;1,00309
12.07.2022 23:00;1,00311;1,0034;1,00255;1,003
13.07.2022 00:00;1,003;1,00395;1,00268;1,003
13.07.2022 01:00;1,00301;1,00452;1,00226;1,0027
13.07.2022 02:00;1,0027;1,00415;1,00228;1,00399
13.07.2022 03:00;1,00399;1,00469;1,00342;1,00363
13.07.2022 04:00;1,00363;1,00402;1,00328;1,00355
13.07.2022 05:00;1,00356;1,00405;1,00307;1,0037
13.07.2022 06:00;1,00371;1,00503;1,00298;1,00331
13.07.2022 07:00;1,00334;1,00529;1,00062;1,0033
13.07.2022 08:00;1,00327;1,0048;1,00232;1,00364
13.07.2022 09:00;1,00365;1,00413;1,00319;1,00371
13.07.2022 10:00;1,0037;1,00674;1,00352;1,00613
13.07.2022 11:00;1,00613;1,00695;1,00511;1,00675
13.07.2022 12:00;1,00676;1,01013;0,99979;1,00202
13.07.2022 13:00;1,00201;1,00491;1,00086;1,00211
13.07.2022 14:00;1,00211;1,01222;1,00166;1,01072
13.07.2022 15:00;1,01072;1,0115;1,00742;1,00779
13.07.2022 16:00;1,00778;1,00973;1,00763;1,00821
13.07.2022 17:00;1,0082;1,00873;1,00741;1,0081
13.07.2022 18:00;1,0081;1,0081;1,00601;1,00628
13.07.2022 19:00;1,00629;1,00643;1,00541;1,00591
13.07.2022 20:00;1,00593;1,00618;1,00538;1,00555
13.07.2022 21:00;1,00555;1,00597;1,00555;1,00562
13.07.2022 22:00;1,00562;1,00588;1,005;1,00537
13.07.2022 23:00;1,00535;1,00535;1,00304;1,00342
14.07.2022 00:00;1,00341;1,00434;1,00208;1,00219
14.07.2022 01:00;1,00217;1,00279;1,00143;1,00183
14.07.2022 02:00;1,00182;1,00286;1,00136;1,00216
14.07.2022 03:00;1,00216;1,00402;1,00216;1,00328
14.07.2022 04:00;1,00329;1,00343;1,00208;1,00228
14.07.2022 05:00;1,00229;1,00251;1,00145;1,00185
14.07.2022 06:00;1,00187;1,00271;1,00061;1,00065
14.07.2022 07:00;1,00067;1,00464;1,00052;1,00362
14.07.2022 08:00;1,00364;1,0041;1,0015;1,002
14.07.2022 09:00;1,00199;1,00503;1,00183;1,00464
14.07.2022 10:00;1,00463;1,00477;1,00128;1,00157
14.07.2022 11:00;1,00158;1,00178;1,00047;1,00093
14.07.2022 12:00;1,00092;1,00169;1,00019;1,0002
14.07.2022 13:00;1,0002;1,00118;0,99521;0,99804
14.07.2022 14:00;0,99803;0,99994;0,99598;0,99959
14.07.2022 15:00;0,99959;1,00477;0,99937;1,00272
14.07.2022 16:00;1,00272;1,00356;0,99835;0,99903
14.07.2022 17:00;0,99905;1,00148;0,99905;1,00138
14.07.2022 18:00;1,00137;1,00376;1,00121;1,00292
14.07.2022 19:00;1,00294;1,00317;1,00123;1,00153
14.07.2022 20:00;1,00155;1,00228;1,001;1,00165
14.07.2022 21:00;1,00158;1,00191;1,0013;1,00183
14.07.2022 22:00;1,00183;1,00238;1,00168;1,00182
14.07.2022 23:00;1,00186;1,00263;1,00151;1,00263
15.07.2022 00:00;1,00263;1,00276;1,0011;1,0019
15.07.2022 01:00;1,00189;1,00335;1,00175;1,00332
15.07.2022 02:00;1,00332;1,00411;1,00294;1,00372
15.07.2022 03:00;1,00371;1,00375;1,0025;1,00256
15.07.2022 04:00;1,00256;1,00338;1,00224;1,00303
15.07.2022 05:00;1,00305;1,00312;1,00181;1,0021
15.07.2022 06:00;1,0021;1,00247;1,00083;1,00161
15.07.2022 07:00;1,0016;1,00356;1,00068;1,00285
15.07.2022 08:00;1,00282;1,00329;1,00169;1,00309
15.07.2022 09:00;1,00309;1,00487;1,00282;1,00436
15.07.2022 10:00;1,00436;1,00592;1,00364;1,00584
15.07.2022 11:00;1,00584;1,00659;1,00487;1,0054
15.07.2022 12:00;1,00541;1,00766;1,00436;1,00722
15.07.2022 13:00;1,00723;1,00845;1,00408;1,00449
15.07.2022 14:00;1,00484;1,0088;1,00484;1,00804
15.07.2022 15:00;1,00803;1,00979;1,00771;1,00899
15.07.2022 16:00;1,00898;1,009;1,00718;1,00809
15.07.2022 17:00;1,0081;1,00936;1,00749;1,00765
15.07.2022 18:00;1,00764;1,00824;1,00724;1,00799
15.07.2022 19:00;1,00802;1,00834;1,00726;1,00823
15.07.2022 20:00;1,00823;1,00877;1,00794;1,00821
17.07.2022 21:00;1,00811;1,00843;1,00811;1,00839
17.07.2022 22:00;1,00835;1,00886;1,00785;1,00847
17.07.2022 23:00;1,00846;1,00978;1,00801;1,00972
18.07.2022 00:00;1,00972;1,00985;1,00866;1,00915
18.07.2022 01:00;1,00917;1,01112;1,00915;1,01086
18.07.2022 02:00;1,01087;1,01143;1,01009;1,01014
18.07.2022 03:00;1,01013;1,01101;1,01013;1,01042
18.07.2022 04:00;1,01041;1,01046;1,00869;1,00914
18.07.2022 05:00;1,00915;1,01054;1,00877;1,00879
18.07.2022 06:00;1,00878;1,01115;1,00812;1,01109
18.07.2022 07:00;1,01109;1,0149;1,01033;1,01458
18.07.2022 08:00;1,01457;1,01492;1,01196;1,01303
18.07.2022 09:00;1,01303;1,01578;1,01235;1,01552
18.07.2022 10:00;1,01553;1,01752;1,01506;1,01562
18.07.2022 11:00;1,01563;1,01591;1,01375;1,01422
18.07.2022 12:00;1,01425;1,01471;1,01195;1,01365
18.07.2022 13:00;1,01367;1,01658;1,0124;1,01551
18.07.2022 14:00;1,0155;1,02011;1,01549;1,01939
18.07.2022 15:00;1,01939;1,01979;1,01579;1,016
18.07.2022 16:00;1,01601;1,0177;1,01589;1,0167
18.07.2022 17:00;1,0167;1,01773;1,01526;1,01543
18.07.2022 18:00;1,01543;1,01598;1,01501;1,01506
18.07.2022 19:00;1,01505;1,01557;1,01408;1,01431
18.07.2022 20:00;1,01431;1,01461;1,01412;1,01413
18.07.2022 21:00;1,01412;1,0147;1,01393;1,01463
18.07.2022 22:00;1,01467;1,01485;1,01411;1,01416
18.07.2022 23:00;1,01417;1,0147;1,01385;1,01463
19.07.2022 00:00;1,01464;1,01483;1,01285;1,01286
19.07.2022 01:00;1,01289;1,01366;1,01195;1,01224
19.07.2022 02:00;1,01224;1,01348;1,01224;1,01292
19.07.2022 03:00;1,01292;1,01381;1,0124;1,01267
19.07.2022 04:00;1,01267;1,01434;1,01241;1,01279
19.07.2022 05:00;1,0128;1,01543;1,0127;1,01473
19.07.2022 06:00;1,01474;1,01687;1,01456;1,01662
19.07.2022 07:00;1,01664;1,02438;1,01649;1,02412
19.07.2022 08:00;1,02414;1,02533;1,0225;1,02439
19.07.2022 09:00;1,02439;1,02587;1,022;1,02414
19.07.2022 10:00;1,02414;1,0269;1,02414;1,02644
19.07.2022 11:00;1,02643;1,02673;1,02506;1,02534
19.07.2022 12:00;1,02534;1,0254;1,02245;1,02289
19.07.2022 13:00;1,02286;1,02565;1,02284;1,02413
19.07.2022 14:00;1,02416;1,02646;1,02288;1,02455
19.07.2022 15:00;1,02455;1,02547;1,0231;1,02387
19.07.2022 16:00;1,02386;1,02451;1,02297;1,02402
19.07.2022 17:00;1,02405;1,02441;1,02346;1,02352
19.07.2022 18:00;1,02351;1,02364;1,02256;1,02317
19.07.2022 19:00;1,02317;1,02317;1,02211;1,02214
19.07.2022 20:00;1,02214;1,02273;1,02214;1,02251
19.07.2022 21:00;1,02251;1,02318;1,02245;1,02274
19.07.2022 22:00;1,02275;1,02413;1,02268;1,02354
19.07.2022 23:00;1,02354;1,02367;1,02295;1,02307
20.07.2022 00:00;1,02308;1,02484;1,02307;1,02459
20.07.2022 01:00;1,02461;1,02465;1,02331;1,02338
20.07.2022 02:00;1,02337;1,0243;1,02312;1,02418
20.07.2022 03:00;1,02416;1,02458;1,02391;1,0243
20.07.2022 04:00;1,02429;1,0248;1,02419;1,02435
20.07.2022 05:00;1,02434;1,0247;1,02356;1,02377
20.07.2022 06:00;1,02378;1,02507;1,02286;1,02499
20.07.2022 07:00;1,025;1,02729;1,0221;1,02256
20.07.2022 08:00;1,02255;1,02442;1,0219;1,02314
20.07.2022 09:00;1,02313;1,02527;1,02299;1,02514
20.07.2022 10:00;1,02512;1,02514;1,0173;1,01975
20.07.2022 11:00;1,01981;1,02143;1,01804;1,01907
20.07.2022 12:00;1,01905;1,02207;1,01792;1,02109
20.07.2022 13:00;1,02105;1,02377;1,02087;1,02157
20.07.2022 14:00;1,02157;1,02257;1,0204;1,02122
20.07.2022 15:00;1,02125;1,02171;1,01954;1,02147
20.07.2022 16:00;1,02149;1,02173;1,01831;1,01903
20.07.2022 17:00;1,01902;1,01931;1,01553;1,01575
20.07.2022 18:00;1,01575;1,01772;1,01571;1,01771
20.07.2022 19:00;1,01772;1,0184;1,01739;1,01775
20.07.2022 20:00;1,01775;1,01835;1,0174;1,01771
20.07.2022 21:00;1,01767;1,01802;1,01767;1,01791
20.07.2022 22:00;1,01792;1,01879;1,01779;1,01815
20.07.2022 23:00;1,01816;1,01847;1,01765;1,01807
21.07.2022 00:00;1,01808;1,01934;1,01782;1,01868
21.07.2022 01:00;1,01869;1,01947;1,01814;1,0194
21.07.2022 02:00;1,01938;1,02103;1,01911;1,02093
21.07.2022 03:00;1,0209;1,02134;1,02041;1,02088
21.07.2022 04:00;1,02088;1,02253;1,02055;1,02229
21.07.2022 05:00;1,02229;1,02284;1,02104;1,02228
21.07.2022 06:00;1,02228;1,02304;1,02014;1,02055
21.07.2022 07:00;1,02057;1,02179;1,01903;1,01959
21.07.2022 08:00;1,01963;1,01965;1,01707;1,01911
21.07.2022 09:00;1,01912;1,01912;1,01656;1,01817
21.07.2022 10:00;1,01816;1,01989;1,018;1,01886
21.07.2022 11:00;1,01888;1,01965;1,01793;1,019
21.07.2022 12:00;1,01901;1,02781;1,0188;1,02647
21.07.2022 13:00;1,02646;1,0275;1,01531;1,02123
21.07.2022 14:00;1,02123;1,0214;1,01688;1,01912
21.07.2022 15:00;1,01912;1,02121;1,01821;1,02001
21.07.2022 16:00;1,02001;1,02002;1,01749;1,01813
21.07.2022 17:00;1,01812;1,01886;1,01755;1,01841
21.07.2022 18:00;1,01842;1,02;1,01831;1,01927
21.07.2022 19:00;1,0193;1,02119;1,01915;1,02113
21.07.2022 20:00;1,02114;1,02336;1,02051;1,02285
21.07.2022 21:00;1,02286;1,02299;1,02252;1,02271
21.07.2022 22:00;1,02271;1,02278;1,0222;1,02236
21.07.2022 23:00;1,02238;1,02303;1,02199;1,022
22.07.2022 00:00;1,022;1,02216;1,02035;1,02043
22.07.2022 01:00;1,02044;1,02081;1,01906;1,02021
22.07.2022 02:00;1,02019;1,02032;1,01928;1,01956
22.07.2022 03:00;1,01955;1,01975;1,01846;1,01907
22.07.2022 04:00;1,01904;1,01933;1,01803;1,01808
22.07.2022 05:00;1,01805;1,01933;1,01803;1,0185
22.07.2022 06:00;1,01851;1,02087;1,01826;1,02085
22.07.2022 07:00;1,02083;1,02134;1,01297;1,01378
22.07.2022 08:00;1,01384;1,01717;1,01345;1,01531
22.07.2022 09:00;1,01532;1,01679;1,01432;1,01594
22.07.2022 10:00;1,01591;1,01723;1,01431;1,01722
22.07.2022 11:00;1,01723;1,01854;1,01541;1,01757
22.07.2022 12:00;1,01757;1,0197;1,01694;1,01872
22.07.2022 13:00;1,01871;1,02429;1,01796;1,02336
22.07.2022 14:00;1,02336;1,02553;1,02249;1,02305
22.07.2022 15:00;1,02303;1,02341;1,02138;1,02266
22.07.2022 16:00;1,02267;1,02391;1,0217;1,02319
